
# DDL
CREATE DATABASE Trumpv2

# DML
# CONTEXT-DATABASE: Trumpv2

shooting IncidentDate="November 5, 2017",State="Texas",CityOrCounty="Sutherland Springs",Address="216 4th St",Killed=27,Injured=20,Operations="nan" 1571702409
shooting IncidentDate="November 4, 2017",State="Texas",CityOrCounty="Austin",Address="N Lamar Blvd and Masterson Pass",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 4, 2017",State="Ohio",CityOrCounty="Youngstown",Address="2810 Market St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 4, 2017",State="California",CityOrCounty="Santa Monica",Address="1515 Ocean Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="November 3, 2017",State="Minnesota",CityOrCounty="Minneapolis",Address="10th Ave S and E 24th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 3, 2017",State="California",CityOrCounty="Gardena",Address="E 163rd St and S Main St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 3, 2017",State="New York",CityOrCounty="Buffalo",Address="147 Roosevelt Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="November 3, 2017",State="Louisiana",CityOrCounty="Lacombe",Address="27600 block of Mirmar Street",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 29, 2017",State="Texas",CityOrCounty="Austin",Address="5500 block of Ave F",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 28, 2017",State="Ohio",CityOrCounty="Toledo",Address="1327 N Huron St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 28, 2017",State="Virginia",CityOrCounty="Petersburg",Address="N Sycamore St and Franklin",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 27, 2017",State="Kentucky",CityOrCounty="Louisville",Address="1716 Prentice St",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="October 27, 2017",State="California",CityOrCounty="San Francisco",Address="1100 block of Fillmore",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 23, 2017",State="California",CityOrCounty="Clearlake Oaks",Address="13000 block of Anchor Village",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 22, 2017",State="Connecticut",CityOrCounty="Hartford",Address="Wethersfield Avenue and Elliott Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 22, 2017",State="Alabama",CityOrCounty="Lanett",Address="1606 19th St Sw",Killed=2,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="October 21, 2017",State="Florida",CityOrCounty="Jacksonville",Address="164 E Eubanks St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 21, 2017",State="Tennessee",CityOrCounty="Nashville",Address="1277 12th Ave S",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 21, 2017",State="Pennsylvania",CityOrCounty="Chester",Address="1200 block of W Carlas Ln",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 21, 2017",State="Florida",CityOrCounty="Tampa",Address="400 Block of E Nordica St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 18, 2017",State="Maryland",CityOrCounty="Edgewood",Address="2111 Emmorton Park Rd",Killed=3,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 17, 2017",State="New York",CityOrCounty="Brooklyn",Address="181 Martense St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 16, 2017",State="Mississippi",CityOrCounty="Meridian",Address="5th Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 15, 2017",State="Texas",CityOrCounty="Houston",Address="6233 Gulfton St",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="October 15, 2017",State="Arizona",CityOrCounty="Phoenix",Address="107th Ave and Camelback Rd",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="October 12, 2017",State="California",CityOrCounty="Aliso Viejo",Address="6 Asbury Ct",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="October 11, 2017",State="Ohio",CityOrCounty="Pedro",Address="15497 SR 93",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="October 10, 2017",State="California",CityOrCounty="San Francisco",Address="25th St and Treat Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 9, 2017",State="Texas",CityOrCounty="Houston",Address="3352 Old Spanish Trail",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 7, 2017",State="Arizona",CityOrCounty="Phoenix",Address="87th Ave and Thomas Rd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 6, 2017",State="Illinois",CityOrCounty="Chicago",Address="8000 block of S Marshfield",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="October 5, 2017",State="Arizona",CityOrCounty="Casa Grande",Address="400 block of W 13th Street",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="October 3, 2017",State="Florida",CityOrCounty="Miami",Address="2051 NW 65th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="October 1, 2017",State="Kansas",CityOrCounty="Lawrence",Address="1000 block of Massachusetts St",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="October 1, 2017",State="Nevada",CityOrCounty="Las Vegas",Address="3950 Las Vegas Blvd S",Killed=59,Injured=441,Operations="nan" 1571702409
shooting IncidentDate="September 30, 2017",State="Tennessee",CityOrCounty="Memphis",Address="800 block of Kerr Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 28, 2017",State="Louisiana",CityOrCounty="New Orleans",Address="2001 N Rocheblave St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 26, 2017",State="Pennsylvania",CityOrCounty="Philadelphia",Address="100 block of Pastorius St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 26, 2017",State="Tennessee",CityOrCounty="Memphis",Address="2531 Chelsea Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 26, 2017",State="Maryland",CityOrCounty="Baltimore",Address="3200 block of Lyndale Ave",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="September 24, 2017",State="Maryland",CityOrCounty="Baltimore",Address="500 block of E. Patapsco Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 24, 2017",State="Tennessee",CityOrCounty="Antioch",Address="3890 Pin Hook Rd",Killed=1,Injured=8,Operations="nan" 1571702409
shooting IncidentDate="September 24, 2017",State="New York",CityOrCounty="Syracuse",Address="1226 E Fayette St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 24, 2017",State="New Jersey",CityOrCounty="Mays Landing",Address="6000 block of Hoover Dr",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2017",State="California",CityOrCounty="Bakersfield",Address="818 Real Rd",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2017",State="Illinois",CityOrCounty="Danville",Address="Seminary St and Jackson St",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 23, 2017",State="Connecticut",CityOrCounty="Hartford",Address="1164 Albany Ave",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="September 20, 2017",State="Indiana",CityOrCounty="Gary",Address="4300 block of 23rd Ct",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 17, 2017",State="Michigan",CityOrCounty="Detroit",Address="5000 block of Stanton Street",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 17, 2017",State="Virginia",CityOrCounty="Petersburg",Address="300 Mistletoe St",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 16, 2017",State="South Carolina",CityOrCounty="Columbia",Address="920 Lady Street",Killed=0,Injured=8,Operations="nan" 1571702409
shooting IncidentDate="September 13, 2017",State="Tennessee",CityOrCounty="Memphis",Address="1000 block of Morehead St",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="September 13, 2017",State="Washington",CityOrCounty="Rockford",Address="14626 S Jackson Rd",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 13, 2017",State="Pennsylvania",CityOrCounty="York",Address="400 block of S Duke St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 13, 2017",State="Pennsylvania",CityOrCounty="Philadelphia",Address="3100 block of N 2nd St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 10, 2017",State="Texas",CityOrCounty="Plano",Address="1712 West Spring Creek Parkway",Killed=9,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="September 10, 2017",State="Louisiana",CityOrCounty="New Orleans",Address="2101 N Claiborne Ave",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 9, 2017",State="Alabama",CityOrCounty="Selma",Address="Kings Bend Road",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 6, 2017",State="Illinois",CityOrCounty="Chicago",Address="2700 block of Madison",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 4, 2017",State="Illinois",CityOrCounty="Bellwood",Address="1000 block of Bellwood Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 3, 2017",State="California",CityOrCounty="Inglewood",Address="10100 block of S Firmona Ave",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="September 2, 2017",State="Kentucky",CityOrCounty="Louisville",Address="8008 Watterson Trl",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="September 2, 2017",State="Illinois",CityOrCounty="Chicago",Address="8300 block of S Hermitage",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 28, 2017",State="New Mexico",CityOrCounty="Clovis",Address="701 N Main St",Killed=2,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 27, 2017",State="California",CityOrCounty="Sacramento",Address="7760 24th St",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 27, 2017",State="Indiana",CityOrCounty="Evansville",Address="1127 Chestnut St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 25, 2017",State="Florida",CityOrCounty="Gainesville",Address="1600 NE 8th Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 24, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="10400 block of Balmoral Dr",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="August 22, 2017",State="Illinois",CityOrCounty="Chicago",Address="300 block of N Central Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2017",State="New Jersey",CityOrCounty="Newark",Address="Fabyan Place",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2017",State="North Carolina",CityOrCounty="Whitakers",Address="980 Fishing Creek Rd",Killed=4,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2017",State="New Jersey",CityOrCounty="Newark",Address="700 block of S 19th St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2017",State="Maryland",CityOrCounty="Baltimore",Address="Cottage Avenue and Park Heights Avenue",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 21, 2017",State="Tennessee",CityOrCounty="Memphis",Address="262 Decatur St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 20, 2017",State="New York",CityOrCounty="Brooklyn",Address="100th St and Ave M",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 20, 2017",State="Illinois",CityOrCounty="Chicago",Address="11901 S Loomis St",Killed=2,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 19, 2017",State="Ohio",CityOrCounty="Cleveland",Address="11143 Superior Ave",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 16, 2017",State="New York",CityOrCounty="Wyandanch",Address="Merritt Ave and 15th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 14, 2017",State="California",CityOrCounty="North Hollywood",Address="Morrison St and Klump Ave",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 13, 2017",State="Pennsylvania",CityOrCounty="Philadelphia",Address="39th St and Melon St",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="August 13, 2017",State="California",CityOrCounty="Sacramento",Address="4000 Block of Martin Luther King Jr Blvd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 13, 2017",State="Virginia",CityOrCounty="Suffolk",Address="8700 block of Quay Rd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 12, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="12310 Bellefontaine Rd",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 8, 2017",State="Illinois",CityOrCounty="Chicago",Address="1 block of East 37th St",Killed=1,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="August 6, 2017",State="New York",CityOrCounty="Bronx",Address="Wickham Ave",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="August 6, 2017",State="New York",CityOrCounty="Bronx",Address="Unionport Rd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 6, 2017",State="California",CityOrCounty="Oakland",Address="1000 block of 106th Avenue",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="August 5, 2017",State="New Jersey",CityOrCounty="Lakewood",Address="900 block of Brook Road",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 5, 2017",State="South Carolina",CityOrCounty="Allendale",Address="300 block of Ellis St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 5, 2017",State="Florida",CityOrCounty="Tallahassee",Address="1939 W Tennessee St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 4, 2017",State="Montana",CityOrCounty="Lodge Grass",Address="200 block of North Helen Street",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="August 3, 2017",State="District of Columbia",CityOrCounty="Washington",Address="3426 18th St NE",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="August 2, 2017",State="Maryland",CityOrCounty="Baltimore",Address="900 block of N Broadway",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 1, 2017",State="Illinois",CityOrCounty="Chicago",Address="800 block of N Monticello Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="August 1, 2017",State="Washington",CityOrCounty="Toppenish",Address="8000 Block of Lateral C Rd",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="August 1, 2017",State="California",CityOrCounty="Fresno",Address="Mariposa St and A St",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="July 31, 2017",State="Illinois",CityOrCounty="Decatur",Address="Jasper St and Main St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 30, 2017",State="Virginia",CityOrCounty="Norfolk",Address="1500 block of Azalea Garden Rd",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 30, 2017",State="Texas",CityOrCounty="El Paso",Address="1810 George Dieter Dr",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 29, 2017",State="New York",CityOrCounty="Buffalo",Address="200 block of Carl St",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 29, 2017",State="North Carolina",CityOrCounty="Salisbury",Address="115 W Fisher St",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 28, 2017",State="Delaware",CityOrCounty="Wilmington",Address="400 block of N Washington St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 27, 2017",State="Illinois",CityOrCounty="Chicago",Address="2000 block of E 71st St",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 26, 2017",State="North Carolina",CityOrCounty="High Point",Address="2111 E. Green Drive",Killed=1,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="July 25, 2017",State="Florida",CityOrCounty="Jacksonville",Address="1040 Golfair Boulevard",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 23, 2017",State="Illinois",CityOrCounty="Chicago",Address="1500 block of East 82nd St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 23, 2017",State="Louisiana",CityOrCounty="Baton Rouge",Address="10360 Ave H",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 22, 2017",State="Ohio",CityOrCounty="Cincinnati",Address="130 E Clifton Ave",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 19, 2017",State="Virginia",CityOrCounty="Richmond",Address="2300 block of Bethel St",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="July 19, 2017",State="California",CityOrCounty="Los Angeles",Address="Imperial Hwy and Broadway",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2017",State="Wisconsin",CityOrCounty="Milwaukee",Address="3000 block of N 39th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2017",State="New Jersey",CityOrCounty="Trenton",Address="Hewitt St and Division St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 18, 2017",State="Arizona",CityOrCounty="El Mirage",Address="NW Grand Ave and W Thunderbird Rd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2017",State="Pennsylvania",CityOrCounty="Philadelphia",Address="21st and Fitzwater",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 15, 2017",State="Illinois",CityOrCounty="Chicago",Address="12200 block of S Throop St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 9, 2017",State="Virginia",CityOrCounty="Lawrenceville",Address="500 block of Sturgeon Rd",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="July 8, 2017",State="Illinois",CityOrCounty="Alton",Address="700 block of Oakwood Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 8, 2017",State="Ohio",CityOrCounty="Cincinnati",Address="9917 Capstan Dr",Killed=1,Injured=8,Operations="nan" 1571702409
shooting IncidentDate="July 6, 2017",State="Mississippi",CityOrCounty="Meridian",Address="Eighth Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2017",State="Georgia",CityOrCounty="Savannah",Address="Jefferson Street and West St. Julian Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2017",State="Illinois",CityOrCounty="Chicago (Roseland)",Address="11000 block of S Eberhart",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="July 5, 2017",State="Maine",CityOrCounty="Madison",Address="300 block of Russell Rd",Killed=4,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="July 4, 2017",State="Florida",CityOrCounty="Orlando (Pine Castle)",Address="501 W Lancaster Rd",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 4, 2017",State="Virginia",CityOrCounty="Hampton",Address="500 block of Patterson Ave",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 4, 2017",State="North Carolina",CityOrCounty="Raleigh",Address="105 E South St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 3, 2017",State="Alabama",CityOrCounty="Prattville",Address="112 US 82",Killed=3,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="July 3, 2017",State="Michigan",CityOrCounty="Pontiac",Address="50 block of Thorpe St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="July 2, 2017",State="New Jersey",CityOrCounty="Jersey City",Address="Wilkinson Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 2, 2017",State="South Carolina",CityOrCounty="Greenwood",Address="SC 72 Bypass",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 1, 2017",State="Arkansas",CityOrCounty="Little Rock",Address="220 W 6th St",Killed=0,Injured=25,Operations="nan" 1571702409
shooting IncidentDate="July 1, 2017",State="Illinois",CityOrCounty="Momence",Address="2727 S 13000 Rd E",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="July 1, 2017",State="New Jersey",CityOrCounty="Newark",Address="Lincoln Park and Pennsylvania Avenue",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="July 1, 2017",State="California",CityOrCounty="Oakland",Address="3200 Humboldt Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 30, 2017",State="New York",CityOrCounty="Bronx",Address="1650 Grand Concourse",Killed=2,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="June 27, 2017",State="Illinois",CityOrCounty="Chicago",Address="200 block of S Lotus",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="June 25, 2017",State="District of Columbia",CityOrCounty="Washington",Address="5900 block of Southern Ave SE",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 25, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="5000 block of Thekla Ave",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="June 24, 2017",State="Florida",CityOrCounty="Fort Lauderdale",Address="2335 NW 16th Ct",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 24, 2017",State="New York",CityOrCounty="New York (Manhattan)",Address="114th St and Manhattan Ave",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="June 24, 2017",State="New Jersey",CityOrCounty="Willingboro",Address="Pastoral Lane",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 22, 2017",State="Georgia",CityOrCounty="Atlanta",Address="1100 block of Osborne Street",Killed=1,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="June 18, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="1900 block of N 14th St",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 18, 2017",State="District of Columbia",CityOrCounty="Washington",Address="3100 block of Buena Vista Terrace SE",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 18, 2017",State="Illinois",CityOrCounty="Chicago",Address="3300 block of W Crystal St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 18, 2017",State="South Carolina",CityOrCounty="Myrtle Beach",Address="311 N Ocean Blvd",Killed=0,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="June 17, 2017",State="Illinois",CityOrCounty="Chicago",Address="1 block of N Latrobe",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 17, 2017",State="Ohio",CityOrCounty="Columbus",Address="6252 Busch Blvd",Killed=1,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 15, 2017",State="Virginia",CityOrCounty="Richmond",Address="4053 Old Brook Road",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="June 15, 2017",State="New Mexico",CityOrCounty="La Madera",Address="491 NM 111",Killed=5,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="June 14, 2017",State="Virginia",CityOrCounty="Alexandria",Address="420 E Monroe Ave",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="June 14, 2017",State="Ohio",CityOrCounty="Canton",Address="14th St NE and Gibbs Ave NE",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 14, 2017",State="California",CityOrCounty="San Francisco",Address="720 San Bruno",Killed=4,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 13, 2017",State="Maryland",CityOrCounty="Baltimore",Address="3300 block of Ayrdale Avenue",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 13, 2017",State="Maryland",CityOrCounty="Baltimore",Address="1200 block of Bonaparte Avenue",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 13, 2017",State="Missouri",CityOrCounty="Saint Louis (University City)",Address="Ferguson Ave and Plymouth Ave",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 11, 2017",State="Illinois",CityOrCounty="Chicago",Address="3300 block of W Douglas Blvd",Killed=0,Injured=9,Operations="nan" 1571702409
shooting IncidentDate="June 11, 2017",State="Tennessee",CityOrCounty="Chattanooga",Address="4272 Bonny Oaks Drive",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 11, 2017",State="Texas",CityOrCounty="Houston",Address="505 Cypress Station Dr",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 10, 2017",State="Tennessee",CityOrCounty="Memphis",Address="571 East Street",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="June 9, 2017",State="Texas",CityOrCounty="Fort Worth",Address="East Davis Avenue and New York Avenue",Killed=2,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="June 8, 2017",State="Louisiana",CityOrCounty="New Orleans",Address="3650 Franklin Ave",Killed=0,Injured=6,Operations="nan" 1571702409
shooting IncidentDate="June 6, 2017",State="Utah",CityOrCounty="Sandy",Address="2232 Alta Canyon Drive",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 5, 2017",State="Florida",CityOrCounty="Orlando",Address="2427 Forsyth Rd",Killed=6,Injured=0,Operations="nan" 1571702409
shooting IncidentDate="June 3, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="1600 Block of Union Blvd",Killed=2,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 3, 2017",State="Louisiana",CityOrCounty="New Orleans",Address="3717 Tulane Ave",Killed=3,Injured=2,Operations="nan" 1571702409
shooting IncidentDate="June 2, 2017",State="California",CityOrCounty="Los Angeles",Address="89th St and Broadway",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="June 2, 2017",State="Texas",CityOrCounty="Laredo",Address="5301 McPherson Rd",Killed=2,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="June 1, 2017",State="Missouri",CityOrCounty="Saint Louis",Address="Beacon Ave and Lillian Ave",Killed=3,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="May 30, 2017",State="Ohio",CityOrCounty="Middletown",Address="1200 Elliott Dr",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="May 29, 2017",State="Kentucky",CityOrCounty="Louisville",Address="231 Witherspoon St",Killed=1,Injured=3,Operations="nan" 1571702409
shooting IncidentDate="May 28, 2017",State="Alabama",CityOrCounty="Phenix City",Address="100 block of 6th Street South",Killed=0,Injured=12,Operations="nan" 1571702409
shooting IncidentDate="May 28, 2017",State="New Jersey",CityOrCounty="Paterson",Address="86 Main Street",Killed=1,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="May 28, 2017",State="Mississippi",CityOrCounty="Moss Point",Address="6103 Hwy. 63",Killed=0,Injured=5,Operations="nan" 1571702409
shooting IncidentDate="May 27, 2017",State="New York",CityOrCounty="New York (Manhattan)",Address="318 W 14th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="May 27, 2017",State="District of Columbia",CityOrCounty="Washington",Address="100 block of Q St NW",Killed=1,Injured=7,Operations="nan" 1571702409
shooting IncidentDate="May 27, 2017",State="Mississippi",CityOrCounty="Bogue Chitto",Address="2871 Lee Dr",Killed=8,Injured=1,Operations="nan" 1571702409
shooting IncidentDate="May 26, 2017",State="Florida",CityOrCounty="Miami",Address="2730 NW 167th St",Killed=0,Injured=4,Operations="nan" 1571702409
shooting IncidentDate="May 21, 2017",State="Iowa",CityOrCounty="Des Moines",Address="4300 Beaver Dr",Killed=1,Injured=3,Operations="nan" 1571702409
